id,text,anger,disgust,fear,joy,sadness
afr_train_track_a_01126,The main source of water for the Nuy Valley during those years and still today comes from Keerom in the Montagu district.,0,0,0,0,0
afr_train_track_a_01127,"In those days, no one paid attention to a passport.",0,0,0,0,0
afr_train_track_a_01128,A sense of unity does not mean that political uniformity is a prerequisite.,0,0,0,0,0
afr_train_track_a_01129,"If you would like to participate in any way, or make contributions to NALN 25, the addresses are on the front page.",0,0,0,0,0
afr_train_track_a_01130,"On February 3, 1903, the British Minister of the Colonies, Robert Chamberlain, visited the small town.",0,0,0,0,0
afr_train_track_a_01131,"The land next to Aan De Doorns Primary School was donated by the local farmer, Steven Hugo.",0,0,0,1,0
afr_train_track_a_01132,"It is important to look beyond the traditional stand-alone plant that produces only ethanol, feed grain and carbon dioxide (CO2).",0,0,0,0,0
afr_train_track_a_01133,The positive is that all those empowered are farm workers in this region.,0,0,0,1,0
afr_train_track_a_01134,It is timely and necessary.,0,0,0,1,0
afr_train_track_a_01135,"However, it is worrying to me that we have only two national museums catering to the Afrikaans and English speakers.",0,0,1,0,1
afr_train_track_a_01136,Here are some of these projects that were completed in record time.,0,0,0,1,0
afr_train_track_a_01137,She has an incredible talent for simultaneously addressing big issues and attention to small detail.,0,0,0,1,0
afr_train_track_a_01138,They made mistakes.,0,0,0,0,1
afr_train_track_a_01139,I could give you many more examples.,0,0,0,0,0
afr_train_track_a_01140,"At shows, all the behind-the-scenes work done for social upliftment can be recognized.",0,0,0,1,0
afr_train_track_a_01141,More and more people are working in the service sector.,0,0,0,0,0
afr_train_track_a_01142,"Similarly, we should not underestimate the value of lobster for Lambert's Bay, the West Coast, and the Western Cape.",0,0,0,1,0
afr_train_track_a_01143,I walked the long road to freedom.,0,0,0,1,1
afr_train_track_a_01144,This is in addition to the fact that translations account for only 0.8% of the total budget.,0,0,0,0,1
afr_train_track_a_01145,"In the past year, his quota has produced interesting researchers in NALN's courtyards.",0,0,0,1,0
afr_train_track_a_01146,But it is important to inform you that our country and its people have not yet fully healed.,0,0,0,0,1
afr_train_track_a_01147,The think tanks are held from September 11 to 15 and coincide with the celebration of Heritage Day.,0,0,0,1,0
afr_train_track_a_01148,"Moreover, it is one of the most powerful tools for ensuring equal access to agriculture.",0,0,0,1,0
afr_train_track_a_01149,"Some 4,000 jobs were also lost in the process.",0,0,0,0,1
afr_train_track_a_01150,We also thank Agri West Cape for administering the fund and making their infrastructure and staff available with the fund.,0,0,0,1,0
afr_train_track_a_01151,The shops kept their doors open to turn the dust.,0,0,0,0,0
afr_train_track_a_01152,John's articles give interesting details about conditions at the beginning of the century.,0,0,0,1,0
afr_train_track_a_01153,"The right of every language community in South Africa, wherever practicable, to have it on mother tongue education.",0,0,0,0,0
afr_train_track_a_01154,"On December 19, the representatives each planted a cypress tree in the garden of the Government Building.",0,0,0,1,0
afr_train_track_a_01155,"It was the correspondence (marked as ""confidential"") between Gustav Preller and S. J.",0,0,0,0,0
afr_train_track_a_01156,My father later bought it.,0,0,0,0,0
afr_train_track_a_01157,The new dam will then be filled by the boreholes and mountain streams.,0,0,0,1,0
afr_train_track_a_01158,Our people need to know what's coming.,0,0,1,0,0
afr_train_track_a_01159,"The most important, however, is the expansion of ownership.",0,0,0,0,0
afr_train_track_a_01160,The Cabinet of the Provincial Government has learned with sorrow and shock of the tragedy in your community.,0,0,0,0,1
afr_train_track_a_01161,Knowledge enables you to broaden your horizons.,0,0,0,1,0
afr_train_track_a_01162,It is not a prerequisite to renounce your own like the NP to add more numbers together.,0,0,0,0,0
afr_train_track_a_01163,"In their extensive contact with writers and academics, they served the Museum's interests with great dedication.",0,0,0,1,0
afr_train_track_a_01164,"Secondly, we will expand public sector job creation programmes.",0,0,0,1,0
afr_train_track_a_01165,"And, for her punishment, she must always wait.",0,0,0,0,1
afr_train_track_a_01166,"Eventually, however, it also moved to the 13th, with nearly 400 children attending the program.",0,0,0,0,0
afr_train_track_a_01167,"In turn, it can play an important role in shaping a new South African nation.",0,0,0,1,0
afr_train_track_a_01168,In conclusion: The year is so full that when you wipe your eyes it is over again.,0,0,0,0,0
afr_train_track_a_01169,The limited money and manpower available will be used to do the work - not to build the structure.,0,0,1,0,1
afr_train_track_a_01170,"If we do, we will fight poverty, eradicate inequalities and thereby improve the quality of life of all our people.",0,0,0,1,0
afr_train_track_a_01171,"But we must say this: at the same time, there are highly devoted parents, and we commend them for it.",0,0,0,1,0
afr_train_track_a_01172,"I'm here to fulfill our promises, as a government, to you.",0,0,0,1,0
afr_train_track_a_01173,"Importantly, the benefits of growth must include job creation and ensure that there is decent work.",0,0,1,0,0
afr_train_track_a_01174,There are two great realities in South Africa.,0,0,0,0,0
afr_train_track_a_01175,We had plenty of that.,1,0,0,0,0
afr_train_track_a_01176,And what makes it even worse is that the patient's chances of recovery are reduced.,0,0,1,0,1
afr_train_track_a_01177,But our journey is one of hope and perseverance.,0,0,0,1,0
afr_train_track_a_01178,The core problem remains the security vacuum that arose after the abolition of the commands.,0,0,1,0,1
afr_train_track_a_01179,"All these efforts, Madam Speaker and Chairman, must be accompanied by a continued drive to improve community safety and security.",0,0,1,0,0
afr_train_track_a_01180,"The future will teach us to what extent, in the interest of all in South Africa, we have accepted and successfully tackled these challenges.",0,0,0,0,0
afr_train_track_a_01181,This message is so important that I briefly repeat it in English.,0,0,0,0,0
afr_train_track_a_01182,"However, it is clear that there should be more than eyes on the government for help to farmers.",0,0,0,0,0
afr_train_track_a_01183,The NP has left no trace that we want to follow - except to hunt him down!,0,0,0,0,0
afr_train_track_a_01184,"Now look, once you've been announced by that famous Coenie de Villiers mouth, your head is through.",0,0,0,1,0
afr_train_track_a_01185,All who hear that we have had such cheerful yet exciting visitors are green with jealousy.,0,0,0,1,0
afr_train_track_a_01186,They bring in a thing called Celsius and lower the temperature by fifty degrees.,0,0,0,0,0
afr_train_track_a_01187,"Tonight is about recognizing that work, which often goes unmentioned.",0,0,0,1,0
afr_train_track_a_01188,Neethling replied to my question that he had known this custom since childhood.,0,0,0,0,0
afr_train_track_a_01189,And we need to make sure that we maintain this approach.,0,0,0,0,0
afr_train_track_a_01190,"Chairman, I would like to conclude by thanking you again for the opportunity to interact with you.",0,0,0,1,0
afr_train_track_a_01191,In the Western Cape there is now also a new government with Hellen Zille as Prime Minister.,0,0,0,0,0
afr_train_track_a_01192,Improve our analysis of crime trends so that we can improve our performance in both crime prevention and crime control.,0,0,0,0,0
afr_train_track_a_01193,The general public has no access to farms.,0,0,0,0,1
afr_train_track_a_01194,"We will also look at projects that are chronically struggling, and then make tough decisions.",0,0,1,0,1
afr_train_track_a_01195,"During this time, the Safex price for wheat dropped from R3,962 per ton to R2,526 per ton.",0,0,0,0,0
afr_train_track_a_01196,I'm here to give you the opportunity to address your government.,0,0,0,1,0
afr_train_track_a_01197,"South Africa cannot afford to see merit, hard work, achievement and experience not recognized.",1,1,0,0,0
afr_train_track_a_01198,"One of the issues was the meaning of the word apology, on which linguists at the time differed.",0,0,0,0,0
afr_train_track_a_01199,"To be competitive in the international arena, it is essential that we stay at the forefront.",0,0,1,1,0
afr_train_track_a_01200,"Let us stand together - the churches, organizations, sports clubs, communities - and fight against what is holding us back.",0,0,0,1,0
afr_train_track_a_01201,The teachers who came from Holland were far too few.,0,0,0,0,1
afr_train_track_a_01202,"Alternatives to layoffs will be explored, including longer holidays, longer training periods, short working hours and mail-sharing.",0,0,0,1,0
afr_train_track_a_01203,"This was for further study in language service, language or literacy education or language development.",0,0,0,0,0
afr_train_track_a_01204,"Next time, it's February next year, let's go to the West Coast!",0,0,0,1,0
afr_train_track_a_01205,The purpose of the plan is to help farm workers who need help or rehabilitation for alcoholism.,0,0,0,1,0
afr_train_track_a_01206,We must plan ahead for an economically viable nation.,0,0,1,1,0
afr_train_track_a_01207,"Clearly, therefore, the creation of income and jobs in South Africa enjoys a high priority in development strategies.",0,0,0,1,0
afr_train_track_a_01208,Perhaps this is an aspect of agricultural cold that could get more attention.,0,0,0,0,0
afr_train_track_a_01209,"It was especially Otto Hornung's interesting work, The illustrated encyclopedia of stamp collecting, that piqued my interest.",0,0,0,1,0
afr_train_track_a_01210,"But this story, with all its joys and sorrows, fun and cascades, I have described in detail in my book Chrissie and Joey.",0,0,0,1,0
afr_train_track_a_01211,"Departments' work will be measured by outcomes, developed on the basis of our performance monitoring and evaluation system.",0,0,0,0,0
afr_train_track_a_01212,We need dedicated and capable civil servants who care for the needs of citizens.,1,0,0,0,1
afr_train_track_a_01213,"Tolla was truly a bohemian storyteller and joker, a cultural asset and folk possession, a beloved native of the Western Cape.",0,0,0,1,0
afr_train_track_a_01214,There are also still weaknesses in the implementation of the basic adult education (ABET) programmes.,0,0,0,0,1
afr_train_track_a_01215,The incidence of hungry children has almost halved in four years.,0,0,0,1,0
afr_train_track_a_01216,"Dr. van Rooyen, the head of our Department, is at the head of the working group that should drive the process.",0,0,0,0,0
afr_train_track_a_01217,That we must accept that the people are not limited to one political party.,0,0,0,0,0
afr_train_track_a_01218,Racism must be finally buried once and for all.,1,1,0,0,0
afr_train_track_a_01219,She works hard and expects quick results from her officials.,0,0,0,1,0
afr_train_track_a_01220,Two hundred and sixty-six children from all the provinces participated in the pre-State of the Union address debate on the role of youth in the fight against poverty.,0,0,0,1,0
afr_train_track_a_01221,"Among other things, the Western Cape Cultural Commission provided financial assistance for the Nau ceremony held here in Oudtshoorn last year.",0,0,0,1,0
afr_train_track_a_01222,Two nice highlights for NALN were the museum's television time earlier this year.,0,0,0,1,0
